file,timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
cleaned_2024-03-20.csv,0.0,71.5,28.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.6,71.6,71.5,71.5,99.7,71.5,99.9,71.5,71.5,71.5,70.8,0.0,0.0
cleaned_2024-03-21.csv,0.0,2.2,97.8,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,64.4,2.2,57.8,2.2,2.2,2.2,0.7,0.0,0.0
cleaned_2024-03-22.csv,0.0,4.4,95.6,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,67.6,4.4,62.4,4.4,4.4,4.4,3.1,0.0,0.0
cleaned_2024-03-23.csv,0.0,6.0,94.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.1,6.1,6.0,6.0,57.2,6.0,51.5,6.0,6.0,6.0,5.6,0.0,0.0
cleaned_2024-03-24.csv,0.0,11.6,88.4,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,67.2,11.6,59.7,11.6,11.6,11.6,3.1,0.0,0.0
cleaned_2024-03-25.csv,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,0.0,67.2,0.0,0.0,0.0,0.0,0.0,0.0
cleaned_2024-03-26.csv,0.0,6.5,93.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,71.7,6.5,67.2,6.5,6.5,6.5,6.5,0.0,0.0
cleaned_2024-03-27.csv,0.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.0,1.0,69.1,1.0,64.7,1.0,1.0,1.0,1.0,0.0,0.0
cleaned_2024-03-28.csv,0.0,57.0,43.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,74.7,57.0,69.8,57.0,57.0,57.0,54.2,0.0,0.0
